,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,True Label,Buy and Hold,Parameter 1,Parameter 2,Week_Type_value,Week_Type,True Labels Strategy,Logistic_Regression_pred,KNN prediction p_1.5,Linear_Model_pred
429,2016-09-15,2016,9,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,37,2016-37,11.6,11.6,11.6,11.6,0.0,7.02,0.0069445366092528715,7.022857142857142,7.0548,+,0,23.0,0,1.07,green,277,0,0,4.47
430,2016-09-16,2016,9,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,37,2016-37,11.57,11.57,11.57,11.57,0.0,7.0,-0.0025863768616525284,7.0200000000000005,7.056,-,0,23.0,0,1.07,green,278,0,0,4.47
431,2016-09-19,2016,9,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,38,2016-38,11.55,11.55,11.55,11.55,0.0,6.99,-0.0017285634328014776,7.015,7.055600000000001,-,0,22.0,0,1.24,green,278,0,0,4.239
432,2016-09-20,2016,9,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,38,2016-38,11.59,11.59,11.59,11.59,0.0,7.01,0.0034631813095336032,7.012857142857143,7.0554000000000014,+,0,22.0,0,1.24,green,278,0,0,4.239
433,2016-09-21,2016,9,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,38,2016-38,11.68,11.68,11.68,11.68,0.0,7.07,0.007765350421637506,7.0150000000000015,7.0562000000000005,+,0,22.0,0,1.24,green,278,0,0,4.239
434,2016-09-22,2016,9,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,38,2016-38,11.74,11.74,11.74,11.74,0.0,7.1,0.005136919636275382,7.01857142857143,7.0577999999999985,+,0,22.0,0,1.24,green,280,0,0,4.239
435,2016-09-23,2016,9,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,38,2016-38,11.67,11.67,11.67,11.67,0.0,7.06,-0.005962399559042875,7.019285714285715,7.0581999999999985,-,0,22.0,0,1.24,green,281,0,0,4.239
436,2016-09-26,2016,9,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,39,2016-39,11.61,11.61,11.61,11.61,0.0,7.02,-0.005141456227287788,7.015714285714287,7.0577999999999985,-,0,17.0,0,0.89,green,282,0,16,3.262
437,2016-09-27,2016,9,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,39,2016-39,11.68,11.68,11.68,11.68,0.0,7.07,0.006029297435678371,7.016428571428571,7.0582,+,0,17.0,0,0.89,green,283,0,16,3.262
438,2016-09-28,2016,9,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,39,2016-39,11.7,11.7,11.7,11.7,0.0,7.08,0.001712216580283199,7.019285714285715,7.0588,+,0,17.0,0,0.89,green,284,0,16,3.262
439,2016-09-29,2016,9,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,39,2016-39,11.62,11.62,11.62,11.62,0.0,7.03,-0.006837496415684541,7.025714285714287,7.0576,-,0,17.0,0,0.89,green,284,0,16,3.262
440,2016-09-30,2016,9,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,39,2016-39,11.67,11.67,11.67,11.67,0.0,7.06,0.004302983189168108,7.030714285714286,7.0574,+,0,17.0,0,0.89,green,285,0,16,3.262
441,2016-10-03,2016,10,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,40,2016-40,11.63,11.63,11.63,11.63,0.0,7.04,-0.003427705016529337,7.0371428571428565,7.0564,-,0,16.0,0,1.3,green,286,0,0,3.031
442,2016-10-04,2016,10,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,40,2016-40,11.59,11.59,11.59,11.59,0.0,7.01,-0.0034393590614965053,7.04,7.055,-,0,16.0,0,1.3,green,286,0,0,3.031
443,2016-10-05,2016,10,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,40,2016-40,11.58,11.58,11.58,11.58,0.0,7.01,-0.0008628242688279997,7.039285714285714,7.054000000000001,-,0,16.0,0,1.3,green,286,0,0,3.031
444,2016-10-06,2016,10,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,40,2016-40,11.57,11.57,11.57,11.57,0.0,7.0,-0.0008635693774446951,7.039285714285714,7.052600000000001,-,0,16.0,0,1.3,green,286,0,0,3.031
445,2016-10-07,2016,10,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,40,2016-40,11.56,11.56,11.56,11.56,0.0,6.99,-0.0008641795433641517,7.039285714285716,7.0504,-,0,16.0,0,1.3,green,286,0,0,3.031
446,2016-10-10,2016,10,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,41,2016-41,11.59,11.59,11.59,11.59,0.0,7.01,0.002595053683830839,7.039285714285714,7.0484,+,0,15.0,0,1.39,green,286,0,0,2.8
447,2016-10-11,2016,10,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,41,2016-41,11.5,11.5,11.5,11.5,0.0,6.96,-0.0077652824238229065,7.031428571428571,7.045,-,0,15.0,0,1.39,green,286,0,0,2.8
448,2016-10-12,2016,10,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,41,2016-41,11.53,11.53,11.53,11.53,0.0,6.98,0.0026087303342974266,7.022857142857142,7.0428000000000015,+,0,15.0,0,1.39,green,288,0,0,2.8
449,2016-10-13,2016,10,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,41,2016-41,11.5,11.5,11.5,11.5,0.0,6.96,-0.00260194256779267,7.015714285714287,7.0404,-,0,15.0,0,1.39,green,288,0,0,2.8
450,2016-10-14,2016,10,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,41,2016-41,11.49,11.49,11.49,11.49,0.0,6.95,-0.000869645308068212,7.010714285714287,7.0379999999999985,-,0,15.0,0,1.39,green,288,0,0,2.8
451,2016-10-17,2016,10,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,42,2016-42,11.47,11.47,11.47,11.47,0.0,6.94,-0.001740530140129981,7.001428571428572,7.034599999999998,-,0,13.0,0,1.46,green,288,0,0,2.382
452,2016-10-18,2016,10,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,42,2016-42,11.51,11.51,11.51,11.51,0.0,6.96,0.0034873358622902195,6.992857142857143,7.0318000000000005,+,0,13.0,0,1.46,green,288,0,0,2.382
453,2016-10-19,2016,10,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,42,2016-42,11.51,11.51,11.51,11.51,0.0,6.96,0.0,6.987857142857144,7.029,+,0,13.0,0,1.46,green,289,0,0,2.382
454,2016-10-20,2016,10,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,42,2016-42,11.49,11.49,11.49,11.49,0.0,6.95,-0.0017377110130234465,6.98,7.0262,-,0,13.0,0,1.46,green,289,0,0,2.382
455,2016-10-21,2016,10,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,42,2016-42,11.5,11.5,11.5,11.5,0.0,6.96,0.0008704022493004615,6.974285714285713,7.023399999999999,+,0,13.0,0,1.46,green,289,0,0,2.382
456,2016-10-24,2016,10,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,43,2016-43,11.57,11.57,11.57,11.57,0.0,7.0,0.0060869003867556355,6.973571428571428,7.021199999999999,+,0,11.0,0,1.51,green,289,0,0,1.964
457,2016-10-25,2016,10,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,43,2016-43,11.54,11.54,11.54,11.54,0.0,6.98,-0.002592811091523428,6.9714285714285715,7.0188,-,0,11.0,0,1.51,green,290,0,0,1.964
458,2016-10-26,2016,10,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,43,2016-43,11.5,11.5,11.5,11.5,0.0,6.96,-0.003466250428876494,6.968571428571429,7.0166,-,0,11.0,0,1.51,green,290,0,0,1.964
459,2016-10-27,2016,10,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,43,2016-43,11.45,11.45,11.45,11.45,0.0,6.93,-0.004347883890495674,6.9642857142857135,7.0138,-,0,11.0,0,1.51,green,291,0,0,1.964
460,2016-10-28,2016,10,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,43,2016-43,11.46,11.46,11.46,11.46,0.0,6.93,0.0008734429365413465,6.958571428571429,7.011,+,0,11.0,0,1.51,green,292,0,0,1.964
461,2016-10-31,2016,10,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,44,2016-44,11.46,11.46,11.46,11.46,0.0,6.93,0.0,6.956428571428572,7.0086,+,0,9.0,0,1.62,green,292,0,0,1.547
462,2016-11-01,2016,11,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,44,2016-44,11.42,11.42,11.42,11.42,0.0,6.91,-0.0034905164914990072,6.951428571428572,7.0056,-,0,9.0,0,1.62,green,292,0,0,1.547
463,2016-11-02,2016,11,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,44,2016-44,11.33,11.33,11.33,11.33,0.0,6.86,-0.007880809162104874,6.944285714285713,7.0014,-,0,9.0,0,1.62,green,293,0,0,1.547
464,2016-11-03,2016,11,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,44,2016-44,11.3,11.3,11.3,11.3,0.0,6.84,-0.002647872777458371,6.9364285714285705,6.9974,-,0,9.0,0,1.62,green,295,0,0,1.547
465,2016-11-04,2016,11,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,44,2016-44,11.3,11.3,11.3,11.3,0.0,6.84,0.0,6.929285714285713,6.9933999999999985,+,0,9.0,0,1.62,green,295,0,0,1.547
466,2016-11-07,2016,11,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,45,2016-45,11.42,11.42,11.42,11.42,0.0,6.91,0.010619401258677774,6.925714285714286,6.9908,+,0,6.0,0,1.51,green,295,0,0,0.943
467,2016-11-08,2016,11,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,45,2016-45,11.48,11.48,11.48,11.48,0.0,6.95,0.0052539417847818895,6.924999999999999,6.9886,+,0,6.0,0,1.51,green,298,0,0,0.943
468,2016-11-09,2016,11,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,45,2016-45,11.47,11.47,11.47,11.47,0.0,6.94,-0.0008709545014659037,6.924285714285714,6.986599999999998,-,0,6.0,0,1.51,green,299,0,0,0.943
469,2016-11-10,2016,11,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,45,2016-45,11.37,11.37,11.37,11.37,0.0,6.88,-0.008718442719537922,6.918571428571428,6.9834,-,0,6.0,0,1.51,green,299,0,0,0.943
470,2016-11-11,2016,11,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,45,2016-45,11.43,11.43,11.43,11.43,0.0,6.92,0.005277115082821693,6.912857142857143,6.9808,+,0,6.0,0,1.51,green,301,0,0,0.943
471,2016-11-14,2016,11,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,46,2016-46,11.32,11.32,11.32,11.32,0.0,6.85,-0.009623993378074736,6.9035714285714285,6.976800000000001,-,0,5.0,0,1.43,green,302,0,0,0.712
472,2016-11-15,2016,11,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,46,2016-46,11.43,11.43,11.43,11.43,0.0,6.92,0.00971751467495796,6.900714285714287,6.9738,+,0,5.0,0,1.43,green,304,0,0,0.712
473,2016-11-16,2016,11,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,46,2016-46,11.48,11.48,11.48,11.48,0.0,6.95,0.004374304254848971,6.902142857142858,6.9716,+,0,5.0,0,1.43,green,306,0,0,0.712
474,2016-11-17,2016,11,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,46,2016-46,11.51,11.51,11.51,11.51,0.0,6.96,0.002613344049956945,6.904285714285713,6.97,+,0,5.0,0,1.43,green,307,0,0,0.712
475,2016-11-18,2016,11,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,46,2016-46,11.47,11.47,11.47,11.47,0.0,6.94,-0.003475216614760357,6.9049999999999985,6.97,-,0,5.0,0,1.43,green,307,0,0,0.712
476,2016-11-21,2016,11,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,47,2016-47,11.55,11.55,11.55,11.55,0.0,6.99,0.006974671724580439,6.9107142857142865,6.97,+,0,3.0,0,1.54,green,308,0,0,0.294
477,2016-11-22,2016,11,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,47,2016-47,11.57,11.57,11.57,11.57,0.0,7.0,0.0017315565381150755,6.920714285714285,6.971,+,0,3.0,0,1.54,green,310,0,0,0.294
478,2016-11-23,2016,11,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,47,2016-47,11.5,11.5,11.5,11.5,0.0,6.96,-0.00605007418784187,6.929285714285713,6.9708000000000006,-,0,3.0,0,1.54,green,310,0,0,0.294
479,2016-11-25,2016,11,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,47,2016-47,11.55,11.55,11.55,11.55,0.0,6.99,0.004347815360526529,6.94,6.9702,+,0,3.0,0,1.54,green,311,0,0,0.294
480,2016-11-28,2016,11,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,48,2016-48,11.51,11.51,11.51,11.51,0.0,6.96,-0.0034631813095336032,6.9435714285714285,6.9693999999999985,-,0,3.0,0,1.42,green,312,0,0,0.249
481,2016-11-29,2016,11,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,48,2016-48,11.55,11.55,11.55,11.55,0.0,6.99,0.003475216614760468,6.946428571428571,6.9693999999999985,+,0,3.0,0,1.42,green,313,0,0,0.249
482,2016-11-30,2016,11,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,48,2016-48,11.41,11.41,11.41,11.41,0.0,6.9,-0.012121168700019114,6.9435714285714285,6.9672,-,0,3.0,0,1.42,green,314,0,0,0.249
483,2016-12-01,2016,12,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,48,2016-48,11.31,11.31,11.31,11.31,0.0,6.84,-0.008764289049898455,6.940714285714287,6.9626,-,0,3.0,0,1.42,green,317,0,0,0.249
484,2016-12-02,2016,12,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,48,2016-48,11.34,11.34,11.34,11.34,0.0,6.86,0.002652485515363789,6.9364285714285705,6.9578000000000015,+,0,3.0,0,1.42,green,319,0,0,0.249
485,2016-12-05,2016,12,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,49,2016-49,11.4,11.4,11.4,11.4,0.0,6.9,0.005291006394130493,6.94,6.9546,+,0,0.0,0,1.42,green,319,0,0,-0.355
486,2016-12-06,2016,12,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,49,2016-49,11.43,11.43,11.43,11.43,0.0,6.92,0.0026316831898089976,6.94,6.9526,+,0,0.0,0,1.42,green,320,0,0,-0.355
487,2016-12-07,2016,12,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,49,2016-49,11.55,11.55,11.55,11.55,0.0,6.99,0.010498619800204613,6.942857142857143,6.9510000000000005,+,0,0.0,0,1.42,green,320,0,0,-0.355
